"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
525.01,1062.5,152.35,-3.2625,-4.8559,-1.3707,0.5
527.45,1062.2,153.81,-3.7895,-6.7129,-2.0412,0.5
530.24,1059.6,152.6,-3.6522,-7.6316,-1.1786,0.5
532.28,1060,150.76,-3.6279,-5.5909,-1.2527,0.5
530.22,1061.9,153.57,-3.9427,-6.8418,-1.2421,0.5
532.36,1061.6,152.13,-4.2455,-5.4694,-0.9949,0.5
534.87,1059.9,151.35,-2.9448,-5.6373,-2.5039,0.5
537.12,1059.7,153.1,-1.8759,-5.0773,-0.86111,0.5
534.6,1062,153.05,-4.4742,-4.3017,-1.1362,0.5
537.11,1062.3,153.78,-4.0742,-4.5043,-0.0013066,0.5
539.94,1059.9,153.5,-2.928,-5.1501,-0.51677,0.5
542.49,1060.1,153.89,-3.2692,-5.7774,-1.0066,0.5
539.99,1062.5,153.32,-4.0986,-4.4702,1.0281,0.5
542.4,1062.7,153.27,-4.1086,-5.1273,0.89767,0.5
544.84,1060.1,154.32,-2.9536,-6.0581,-0.96286,0.5
547.05,1060.2,154.6,-2.1959,-5.1471,-0.80692,0.5
544.78,1062.7,153.89,-3.357,-4.9588,0.039645,0.5
547.23,1062.6,154.56,-2.4209,-4.1808,-0.37249,0.5
549.48,1060.4,155.04,-1.3617,-4.4542,-0.61024,0.5
552.19,1060.3,155.71,-1.2227,-3.1901,-0.46543,0.5
549.65,1062.7,155.16,-1.4892,-3.7453,-0.40712,0.5
552.08,1062.7,155.74,-1.2988,-3.0836,-0.44834,0.5
554.96,1060,156.01,-1.3268,-2.0941,-0.40108,0.5
557.6,1059.8,156.19,-1.269,-1.8472,-0.36857,0.5
554.7,1062.6,156.23,-1.3386,-2.2785,-0.44337,0.5
557.43,1062.4,156.56,-1.2799,-1.88,-0.39306,0.5
560.19,1061.4,156.64,-1.1846,-1.8803,-0.35672,0.5
562.77,1059.8,156.5,-1.1071,-2.0309,-0.30293,0.5
562.77,1060,156.53,-1.104,-2.0241,-0.30481,0.5
560.25,1059.7,156.35,-1.2086,-1.9004,-0.3315,0.5
580.51,1059.6,156.75,0.025209,-1.8174,-0.23805,0.5
582.13,1059.6,156.8,0.019205,-1.7532,-0.2397,0.5
582.08,1061.8,157.15,-0.029356,-1.8055,-0.27786,0.5
584.86,1059.6,156.76,-0.062006,-1.8938,-0.27638,0.5
586.52,1059.6,156.75,-0.050849,-2.0103,-0.30115,0.5
584.84,1061.6,157.11,-0.075236,-1.8687,-0.30657,0.5
505.88,1066.7,149.65,0,0,0,0.5
506.94,1066,149.49,0,0,0,0.5
506.96,1066,149.51,-0.0027651,-0.00099032,-0.0024992,0.5
507.13,1066.4,150.42,-0.64252,0.59344,-0.045079,0.5
510.01,1064.7,151.17,-0.051346,-0.13112,0.019961,0.5
512.53,1064.9,151.95,0.93649,1.2032,0.9848,0.5
510.1,1067,151.34,0.038565,0.8709,0.54916,0.5
512.02,1067.6,152.61,0.72587,1.5077,1.1829,0.5
514.22,1065,151.12,0.90364,1.6004,1.4342,0.5
517.63,1064.6,151.08,-0.097153,0.97278,1.1117,0.5
514.84,1067.6,153.09,0.55839,1.4054,1.3582,0.5
517.54,1067.6,153,-0.38877,0.64412,0.95017,0.5
520.6,1064.3,151.49,-0.59175,-0.1339,0.31772,0.5
522.67,1064.8,151.21,-0.99583,-1.617,-0.25199,0.5
520.15,1067.4,153.11,-0.86328,-0.7785,0.099947,0.5
522.71,1067.5,153.51,-0.98151,-2.0557,-0.4727,0.5
525.12,1064.9,152.52,-2.2612,-4.1375,-0.74536,0.5
527.4,1064.8,153.93,-3.1155,-6.3588,-1.0921,0.5
525.2,1067.5,153.59,-1.3206,-3.1396,-0.32959,0.5
527.43,1067.5,153.84,-2.0055,-4.9554,-0.24894,0.5
530.15,1064.5,154.12,-3.6357,-7.4791,-1.0514,0.5
532.49,1064.3,153.86,-4.0773,-6.6108,-0.91895,0.5
529.92,1067.4,154.3,-2.9664,-7.2364,-0.53243,0.5
532.5,1067.3,154.44,-3.7856,-7.4042,-0.82441,0.5
534.66,1064.6,153.9,-4.8741,-5.628,-0.90199,0.5
537.18,1065,154,-5.2992,-5.0239,-0.20721,0.5
534.89,1067.4,154.36,-4.7403,-6.8872,-1.0837,0.5
537.25,1067.6,154.32,-5.3406,-5.878,-0.55198,0.5
539.83,1065.2,153.24,-4.8803,-4.6848,0.91197,0.5
541.62,1065.3,152.23,-4.5675,-4.6008,0.98552,0.5
539.68,1067.6,153.94,-4.9811,-4.7373,0.092606,0.5
507.34,1072.4,153.61,-1.2796,0.16701,-0.15223,0.5
506.86,1069.2,151.8,-1.4235,0.47031,-0.17459,0.5
508.02,1069,152.02,-1.4916,1.0573,0.11222,0.5
508.07,1072.4,153.91,-1.2882,0.14338,-0.17814,0.5
510.83,1068.9,152.85,-0.73158,0.76606,0.43626,0.5
512.3,1070.5,153.54,-0.58196,0.21731,0.26861,0.5
510.44,1072.6,154.31,-1.0806,-0.49618,-0.15066,0.5
512.76,1072.6,154.58,-1.082,-1.1881,-0.31449,0.5
515.26,1070.2,154.13,-0.75438,0.10662,0.30683,0.5
517.75,1070.4,153.91,-0.97914,-0.3717,0.12721,0.5
515.36,1072.5,154.86,-1.377,-0.76104,-0.065588,0.5
517.74,1072.4,154.41,-1.253,-0.74577,-0.030917,0.5
519.92,1070.2,154.32,-1.0122,-1.2327,-0.18332,0.5
522.5,1070.2,154.37,-0.81356,-1.6031,-0.087071,0.5
519.92,1072.5,154.51,-0.94042,-1.0149,-0.072326,0.5
522.48,1072.7,154.41,-0.80856,-1.2511,0.09042,0.5
526.74,1072.8,152.87,-1.295,-3.1003,0.64357,0.5
527.62,1070.3,153.49,-1.5744,-4.3866,0.28111,0.5
527.74,1071.9,152.66,-1.5443,-4.2783,0.51588,0.5
525.31,1072.7,154.06,-0.9708,-2.0701,0.56456,0.5
525.23,1070.2,154.11,-0.94769,-2.3773,0.28814,0.5
529.66,1071.3,153.36,-2.3001,-6.2364,0.13517,0.5
532.34,1070.2,154.38,-3.4215,-7.2632,-0.10061,0.5
532.31,1071,154.17,-3.3749,-7.0608,0.089956,0.5
529.68,1070.3,154.02,-2.4459,-6.599,0.013705,0.5
534.96,1070.2,154.68,-4.2329,-6.9475,-0.37994,0.5
536.58,1070.1,154.65,-4.5529,-6.3361,-0.089882,0.5
534.96,1070.6,154.59,-4.2389,-6.9197,-0.27803,0.5
510.25,1075.9,154.46,-1.0237,-1.2102,-0.32243,0.5
512.59,1075.4,154.99,-0.9389,-1.3446,-0.20827,0.5
510.3,1077.6,154.63,-0.6736,-0.68937,-0.13849,0.5
512.66,1077.6,154.44,-0.6832,-0.87319,-0.10055,0.5
515.21,1075.2,155.07,-1.1449,-1.1268,-0.061667,0.5
517.7,1074.9,154.96,-1.0645,-0.92042,0.00025462,0.5
515.14,1077.9,154.86,-0.67156,-0.91259,-0.042596,0.5
517.61,1077.6,155.02,-0.82661,-1.0493,0.032217,0.5
520.02,1074.9,154.91,-0.87977,-0.95927,0.018836,0.5
522.54,1075.1,154.75,-0.86174,-1.2158,0.1813,0.5
520.05,1077.5,155.1,-0.9104,-1.0954,0.075912,0.5
522.57,1077.5,155.18,-0.95934,-1.447,0.20164,0.5
507.23,1082.4,154.58,-1.0119,-0.93284,-0.28164,0.5
507.67,1082.1,154.56,-0.87471,-0.71671,-0.16265,0.5
507.68,1082.4,154.66,-0.9147,-0.86022,-0.19225,0.5
